FIPS,INCOME_SUM,Winner_n,Winner,Value,Final,Final_pos
17107,95462,Romney,0,-1,-95462,15832037
17109,69564,Romney,0,-1,-69564,15857935
17111,2396983,Romney,0,-1,-2396983,13530516
17113,668644,Romney,0,-1,-668644,15258855
17115,340231,Romney,0,-1,-340231,15587268
17117,220663,Romney,0,-1,-220663,15706836
17119,997742,Romney,0,-1,-997742,14929757
17121,90664,Romney,0,-1,-90664,15836835
17123,95306,Romney,0,-1,-95306,15832193
17125,43202,Romney,0,-1,-43202,15884297
17127,27089,Romney,0,-1,-27089,15900410
17129,47344,Romney,0,-1,-47344,15880155
17131,92146,Obama,1,1,92146,16019645
17133,175681,Romney,0,-1,-175681,15751818
17135,121917,Romney,0,-1,-121917,15805582
17137,135498,Romney,0,-1,-135498,15792001
17139,54227,Romney,0,-1,-54227,15873272
17141,285442,Romney,0,-1,-285442,15642057
17143,820169,Obama,1,1,820169,16747668
17145,63205,Romney,0,-1,-63205,15864294
17147,121272,Romney,0,-1,-121272,15806227
17149,30555,Romney,0,-1,-30555,15896944
17151,9439,Romney,0,-1,-9439,15918060
17153,11096,Romney,0,-1,-11096,15916403
17155,18202,Obama,1,1,18202,15945701
17157,80085,Romney,0,-1,-80085,15847414
17159,49482,Romney,0,-1,-49482,15878017
17161,421853,Obama,1,1,421853,16349352
17163,982463,Obama,1,1,982463,16909962
17165,64070,Romney,0,-1,-64070,15863429
17167,800279,Romney,0,-1,-800279,15127220
17169,13402,Romney,0,-1,-13402,15914097
17171,87359,Romney,0,-1,-87359,15840140
17173,73153,Romney,0,-1,-73153,15854346
17175,33392,Romney,0,-1,-33392,15894107
17177,117740,Romney,0,-1,-117740,15809759
17179,491050,Romney,0,-1,-491050,15436449
17181,49980,Romney,0,-1,-49980,15877519
17183,155362,Romney,0,-1,-155362,15772137
17185,37169,Romney,0,-1,-37169,15890330
17187,133671,Obama,1,1,133671,16061170
17189,87263,Romney,0,-1,-87263,15840236
17191,30315,Romney,0,-1,-30315,15897184
17193,39238,Romney,0,-1,-39238,15888261
17195,159234,Obama,1,1,159234,16086733
17197,3937646,Obama,1,1,3937646,19865145
17199,239995,Romney,0,-1,-239995,15687504
17201,880801,Obama,1,1,880801,16808300
17203,260129,Romney,0,-1,-260129,15667370
18001,120607,Romney,0,-1,-120607,15806892
18003,1220782,Romney,0,-1,-1220782,14706717
18005,377763,Romney,0,-1,-377763,15549736
18007,37837,Romney,0,-1,-37837,15889662
18009,105048,Romney,0,-1,-105048,15822451
18011,822276,Romney,0,-1,-822276,15105223
18013,460412,Romney,0,-1,-460412,15467087
18015,321615,Romney,0,-1,-321615,15605884
18017,204759,Romney,0,-1,-204759,15722740
18019,425194,Romney,0,-1,-425194,15502305
18021,205995,Romney,0,-1,-205995,15721504
18023,106664,Romney,0,-1,-106664,15820835
18025,14974,Romney,0,-1,-14974,15912525
18027,70946,Romney,0,-1,-70946,15856553
18029,172714,Romney,0,-1,-172714,15754785
18031,89055,Romney,0,-1,-89055,15838444
18033,185753,Romney,0,-1,-185753,15741746
18035,308048,Obama,1,1,308048,16235547
18037,172502,Romney,0,-1,-172502,15754997
18039,748630,Romney,0,-1,-748630,15178869
18041,46655,Romney,0,-1,-46655,15880844
18043,337001,Romney,0,-1,-337001,15590498
18045,49564,Romney,0,-1,-49564,15877935
18047,214075,Romney,0,-1,-214075,15713424
18049,80162,Romney,0,-1,-80162,15847337
18051,220555,Romney,0,-1,-220555,15706944
18053,173763,Romney,0,-1,-173763,15753736
18055,84729,Romney,0,-1,-84729,15842770
18057,3373665,Romney,0,-1,-3373665,12553834
18059,649265,Romney,0,-1,-649265,15278234
18061,132524,Romney,0,-1,-132524,15794975
18063,1113706,Romney,0,-1,-1113706,14813793
18065,144121,Romney,0,-1,-144121,15783378
18067,256052,Romney,0,-1,-256052,15671447
18069,207573,Romney,0,-1,-207573,15719926
18071,254367,Romney,0,-1,-254367,15673132
18073,147553,Romney,0,-1,-147553,15779946
18075,49371,Romney,0,-1,-49371,15878128
18077,105050,Romney,0,-1,-105050,15822449
18079,127035,Romney,0,-1,-127035,15800464
18081,655713,Romney,0,-1,-655713,15271786
18083,79366,Romney,0,-1,-79366,15848133
18085,315134,Romney,0,-1,-315134,15612365
18087,117600,Romney,0,-1,-117600,15809899
18089,1281547,Obama,1,1,1281547,17209046
18091,430893,Obama,1,1,430893,16358392
18093,262131,Romney,0,-1,-262131,15665368
18095,422503,Romney,0,-1,-422503,15504996
18097,2966368,Obama,1,1,2966368,18893867
18099,181422,Romney,0,-1,-181422,15746077
18101,54352,Romney,0,-1,-54352,15873147
18103,170864,Romney,0,-1,-170864,15756635
18105,535560,Obama,1,1,535560,16463059
18107,79769,Romney,0,-1,-79769,15847730
18109,278990,Romney,0,-1,-278990,15648509
18111,82224,Romney,0,-1,-82224,15845275
18113,207171,Romney,0,-1,-207171,15720328
18115,42991,Romney,0,-1,-42991,15884508
18117,37789,Romney,0,-1,-37789,15889710
18119,104987,Romney,0,-1,-104987,15822512
18121,85908,Romney,0,-1,-85908,15841591
18123,60781,Obama,1,1,60781,15988280
18125,39616,Romney,0,-1,-39616,15887883
18127,1058672,Obama,1,1,1058672,16986171
18129,188794,Romney,0,-1,-188794,15738705
18131,102825,Romney,0,-1,-102825,15824674
18133,77354,Romney,0,-1,-77354,15850145
18135,83944,Romney,0,-1,-83944,15843555
18137,192561,Romney,0,-1,-192561,15734938
18139,168647,Romney,0,-1,-168647,15758852
18141,803173,Obama,1,1,803173,16730672
18143,49511,Romney,0,-1,-49511,15877988
18145,301203,Romney,0,-1,-301203,15626296
18147,100222,Romney,0,-1,-100222,15827277
18149,127397,Romney,0,-1,-127397,15800102
18151,104580,Romney,0,-1,-104580,15822919
18153,43507,Romney,0,-1,-43507,15883992
18155,83396,Romney,0,-1,-83396,15844103
18157,521120,Romney,0,-1,-521120,15406379
18159,181584,Romney,0,-1,-181584,15745915
18161,44892,Romney,0,-1,-44892,15882607
18163,521825,Romney,0,-1,-521825,15405674
18165,37782,Romney,0,-1,-37782,15889717
18167,266611,Obama,1,1,266611,16194110
18169,170950,Romney,0,-1,-170950,15756549
18171,234409,Romney,0,-1,-234409,15693090
18173,276843,Romney,0,-1,-276843,15650656
18175,105689,Romney,0,-1,-105689,15821810
18177,166533,Romney,0,-1,-166533,15760966
18179,230234,Romney,0,-1,-230234,15697265
18181,291182,Romney,0,-1,-291182,15636317
18183,436731,Romney,0,-1,-436731,15490768
19001,72891,Romney,0,-1,-72891,15854608
19003,41590,Romney,0,-1,-41590,15885909
19005,68598,Obama,1,1,68598,15996097
19007,19962,Romney,0,-1,-19962,15907537
19009,54190,Romney,0,-1,-54190,15873309
19011,206690,Romney,0,-1,-206690,15720809
19013,412787,Obama,1,1,412787,16340286
19015,225181,Obama,1,1,225181,16152680
19017,262899,Obama,1,1,262899,16190398
19019,79732,Obama,1,1,79732,16007231
19021,62138,Romney,0,-1,-62138,15865361
19023,91805,Romney,0,-1,-91805,15835694
19025,39708,Romney,0,-1,-39708,15887791
19027,88231,Romney,0,-1,-88231,15839268
19029,41497,Romney,0,-1,-41497,15886002
19031,127936,Obama,1,1,127936,16055435
19033,148794,Obama,1,1,148794,16076293
19035,60077,Romney,0,-1,-60077,15867422
19037,78843,Obama,1,1,78843,16006342
19039,24007,Obama,1,1,24007,15951506
19041,72121,Romney,0,-1,-72121,15855378
19043,53794,Obama,1,1,53794,15981293
19045,133609,Obama,1,1,133609,16061108
19047,64533,Romney,0,-1,-64533,15862966
19049,800339,Romney,0,-1,-800339,15127160
19051,16307,Romney,0,-1,-16307,15911192
19053,8623,Romney,0,-1,-8623,15918876
19055,89662,Romney,0,-1,-89662,15837837
19057,112852,Obama,1,1,112852,16040351
19059,145618,Romney,0,-1,-145618,15781881
19061,333693,Obama,1,1,333693,16261192
19063,28328,Romney,0,-1,-28328,15899171
19065,73490,Obama,1,1,73490,16000989
19067,70569,Obama,1,1,70569,15998068
19069,66549,Romney,0,-1,-66549,15860950
19071,30463,Romney,0,-1,-30463,15897036
19073,58602,Romney,0,-1,-58602,15868897
19075,243737,Romney,0,-1,-243737,15683762
19077,52757,Romney,0,-1,-52757,15874742
19079,111422,Romney,0,-1,-111422,15816077
19081,54651,Romney,0,-1,-54651,15872848
19083,55019,Romney,0,-1,-55019,15872480
19085,48736,Romney,0,-1,-48736,15878763
19087,51693,Romney,0,-1,-51693,15875806
19089,52276,Obama,1,1,52276,15979775
19091,50497,Romney,0,-1,-50497,15877002
19093,41301,Romney,0,-1,-41301,15886198
19097,51638,Obama,1,1,51638,15979137
19099,142573,Obama,1,1,142573,16070072
19101,73524,Obama,1,1,73524,16001023
19103,682734,Obama,1,1,682734,16610233
19105,87305,Obama,1,1,87305,16014804
19107,35228,Romney,0,-1,-35228,15892271
19109,67576,Romney,0,-1,-67576,15859923
19111,74722,Obama,1,1,74722,16002221
19113,885233,Obama,1,1,885233,16812732
19115,119002,Obama,1,1,119002,16046501
19117,20696,Romney,0,-1,-20696,15906803
19119,95032,Romney,0,-1,-95032,15832467
19121,136444,Romney,0,-1,-136444,15791055
19123,165576,Romney,0,-1,-165576,15761923
19125,117747,Romney,0,-1,-117747,15809752
19127,101870,Obama,1,1,101870,16029369
19129,167368,Romney,0,-1,-167368,15760131
19131,40895,Obama,1,1,40895,15968394
19133,38921,Romney,0,-1,-38921,15888578
19135,21068,Romney,0,-1,-21068,15906431
19137,31857,Romney,0,-1,-31857,15895642
19139,148606,Obama,1,1,148606,16076105
19141,59926,Romney,0,-1,-59926,15867573
19143,47839,Romney,0,-1,-47839,15879660
19145,36311,Romney,0,-1,-36311,15891188
19147,37587,Romney,0,-1,-37587,15889912
19149,122362,Romney,0,-1,-122362,15805137
19151,44724,Romney,0,-1,-44724,15882775
19153,2024128,Obama,1,1,2024128,17951627
19155,245367,Romney,0,-1,-245367,15682132
19157,77343,Obama,1,1,77343,16004842
19159,7282,Romney,0,-1,-7282,15920217
19161,66802,Romney,0,-1,-66802,15860697
19163,646897,Obama,1,1,646897,16574396
19165,78471,Romney,0,-1,-78471,15849028
19167,199056,Romney,0,-1,-199056,15728443
19169,332837,Obama,1,1,332837,16260336
19171,139685,Obama,1,1,139685,16067184
19173,39070,Romney,0,-1,-39070,15888429
19175,34315,Obama,1,1,34315,15961814
19177,13557,Romney,0,-1,-13557,15913942
19179,90924,Obama,1,1,90924,16018423
19181,207950,Romney,0,-1,-207950,15719549
19183,91499,Romney,0,-1,-91499,15836000
19185,12956,Romney,0,-1,-12956,15914543
19187,158330,Obama,1,1,158330,16085829
19189,44652,Romney,0,-1,-44652,15882847
19191,82400,Obama,1,1,82400,16009899
19193,251949,Romney,0,-1,-251949,15675550
19195,124412,Obama,1,1,124412,16051911
19197,44973,Romney,0,-1,-44973,15882526
20001,42034,Romney,0,-1,-42034,15885465
20003,18115,Romney,0,-1,-18115,15909384
20005,50706,Romney,0,-1,-50706,15876793
20007,23238,Romney,0,-1,-23238,15904261
20009,75563,Romney,0,-1,-75563,15851936
20011,26516,Romney,0,-1,-26516,15900983
20013,34604,Romney,0,-1,-34604,15892895
20015,401487,Romney,0,-1,-401487,15526012
20017,4402,Romney,0,-1,-4402,15923097
20019,8499,Romney,0,-1,-8499,15919000
20021,90817,Romney,0,-1,-90817,15836682
20023,6203,Romney,0,-1,-6203,15921296
20025,4644,Romney,0,-1,-4644,15922855
20027,42724,Romney,0,-1,-42724,15884775
20029,15552,Romney,0,-1,-15552,15911947
20031,28742,Romney,0,-1,-28742,15898757
20033,4818,Romney,0,-1,-4818,15922681
20035,97732,Romney,0,-1,-97732,15829767
20037,75687,Romney,0,-1,-75687,15851812
20039,5438,Romney,0,-1,-5438,15922061
20041,78044,Romney,0,-1,-78044,15849455
20043,41738,Romney,0,-1,-41738,15885761
20045,367604,Obama,1,1,367604,16295103
20047,8901,Romney,0,-1,-8901,15918598
20049,4028,Romney,0,-1,-4028,15923471
20051,102708,Romney,0,-1,-102708,15824791
20053,15881,Romney,0,-1,-15881,15911618
20055,128406,Romney,0,-1,-128406,15799093
20057,70519,Romney,0,-1,-70519,15856980
20059,82717,Romney,0,-1,-82717,15844782
20061,129510,Romney,0,-1,-129510,15797989
20063,10654,Romney,0,-1,-10654,15916845
20065,6069,Romney,0,-1,-6069,15921430
20067,19950,Romney,0,-1,-19950,15907549
20069,109855,Romney,0,-1,-109855,15817644
20071,4723,Romney,0,-1,-4723,15922776
20073,15492,Romney,0,-1,-15492,15912007
20075,4712,Romney,0,-1,-4712,15922787
20077,22694,Romney,0,-1,-22694,15904805
20079,147085,Romney,0,-1,-147085,15780414
20081,10844,Romney,0,-1,-10844,15916655
20083,66909,Romney,0,-1,-66909,15860590
20085,102793,Romney,0,-1,-102793,15824706
20087,161137,Romney,0,-1,-161137,15766362
20089,4625,Romney,0,-1,-4625,15922874
20091,3752240,Romney,0,-1,-3752240,12175259
20093,10950,Romney,0,-1,-10950,15916549
20095,31112,Romney,0,-1,-31112,15896387
20097,7896,Romney,0,-1,-7896,15919603
20099,64665,Romney,0,-1,-64665,15862834
20101,7315,Romney,0,-1,-7315,15920184
20103,338760,Romney,0,-1,-338760,15588739
20105,4958,Romney,0,-1,-4958,15922541
20107,19302,Romney,0,-1,-19302,15908197
20109,19622,Romney,0,-1,-19622,15907877
20111,63240,Romney,0,-1,-63240,15864259
20113,101778,Romney,0,-1,-101778,15825721
20115,70384,Romney,0,-1,-70384,15857115
20117,29461,Romney,0,-1,-29461,15898038
20119,15199,Romney,0,-1,-15199,15912300
20121,203131,Romney,0,-1,-203131,15724368
20123,17731,Romney,0,-1,-17731,15909768
20125,56884,Romney,0,-1,-56884,15870615
20127,14565,Romney,0,-1,-14565,15912934
20129,8381,Romney,0,-1,-8381,15919118
20131,26755,Romney,0,-1,-26755,15900744
20133,58288,Romney,0,-1,-58288,15869211
20135,11165,Romney,0,-1,-11165,15916334
20137,10694,Romney,0,-1,-10694,15916805
20139,65079,Romney,0,-1,-65079,15862420
20141,10366,Romney,0,-1,-10366,15917133
20143,151727,Romney,0,-1,-151727,15775772
20145,13435,Romney,0,-1,-13435,15914064
20147,9783,Romney,0,-1,-9783,15917716
20149,124574,Romney,0,-1,-124574,15802925
20151,37359,Romney,0,-1,-37359,15890140
20153,10287,Romney,0,-1,-10287,15917212
20155,190395,Romney,0,-1,-190395,15737104
20157,10733,Romney,0,-1,-10733,15916766
20159,125302,Romney,0,-1,-125302,15802197
20161,182102,Romney,0,-1,-182102,15745397
20163,13344,Romney,0,-1,-13344,15914155
20165,6049,Romney,0,-1,-6049,15921450
20167,16169,Romney,0,-1,-16169,15911330
20169,158096,Romney,0,-1,-158096,15769403
20171,24400,Romney,0,-1,-24400,15903099
20173,1612387,Romney,0,-1,-1612387,14315112
20175,45876,Romney,0,-1,-45876,15881623
20177,505559,Romney,0,-1,-505559,15421940
20179,10980,Romney,0,-1,-10980,15916519
20181,16072,Romney,0,-1,-16072,15911427
20183,8678,Romney,0,-1,-8678,15918821
20185,63901,Romney,0,-1,-63901,15863598
20187,7921,Romney,0,-1,-7921,15919578
20189,15823,Romney,0,-1,-15823,15911676
20191,91726,Romney,0,-1,-91726,15835773
20193,36459,Romney,0,-1,-36459,15891040
20195,18570,Romney,0,-1,-18570,15908929
20197,212627,Romney,0,-1,-212627,15714872
20199,5280,Romney,0,-1,-5280,15922219
20201,14673,Romney,0,-1,-14673,15912826
20203,8568,Romney,0,-1,-8568,15918931
20205,17317,Romney,0,-1,-17317,15910182
20207,10592,Romney,0,-1,-10592,15916907
20209,387893,Obama,1,1,387893,16315392
21001,49013,Romney,0,-1,-49013,15878486
21003,63094,Romney,0,-1,-63094,15864405
21005,175207,Romney,0,-1,-175207,15752292
21007,21385,Romney,0,-1,-21385,15906114
21009,81407,Romney,0,-1,-81407,15846092
21011,86654,Romney,0,-1,-86654,15840845
21013,22727,Romney,0,-1,-22727,15904772
21015,534265,Romney,0,-1,-534265,15393234
21017,299185,Romney,0,-1,-299185,15628314
21019,121929,Romney,0,-1,-121929,15805570
21021,86609,Romney,0,-1,-86609,15840890
21023,25256,Romney,0,-1,-25256,15902243
21025,20464,Romney,0,-1,-20464,15907035
21027,73432,Romney,0,-1,-73432,15854067
21029,413729,Romney,0,-1,-413729,15513770
21031,72752,Romney,0,-1,-72752,15854747
21033,56244,Romney,0,-1,-56244,15871255
21035,141767,Romney,0,-1,-141767,15785732
21037,289954,Romney,0,-1,-289954,15637545
21039,12189,Romney,0,-1,-12189,15915310
21041,26233,Romney,0,-1,-26233,15901266
21043,65692,Romney,0,-1,-65692,15861807
21045,78773,Romney,0,-1,-78773,15848726
21047,139041,Romney,0,-1,-139041,15788458
21049,392576,Romney,0,-1,-392576,15534923
21051,49725,Romney,0,-1,-49725,15877774
21053,13069,Romney,0,-1,-13069,15914430
21055,45591,Romney,0,-1,-45591,15881908
21057,21127,Romney,0,-1,-21127,15906372
21059,250382,Romney,0,-1,-250382,15677117
21061,91035,Romney,0,-1,-91035,15836464
21063,52841,Obama,1,1,52841,15980340
21065,20790,Romney,0,-1,-20790,15906709
21067,1172094,Obama,1,1,1172094,17099593
21069,47691,Romney,0,-1,-47691,15879808
21071,53698,Romney,0,-1,-53698,15873801
21073,143671,Obama,1,1,143671,16071170
21075,9008,Romney,0,-1,-9008,15918491
21077,50760,Romney,0,-1,-50760,15876739
21079,78103,Romney,0,-1,-78103,15849396
21081,54919,Romney,0,-1,-54919,15872580
21083,164980,Romney,0,-1,-164980,15762519
21085,34025,Romney,0,-1,-34025,15893474
21087,52435,Romney,0,-1,-52435,15875064
21089,173247,Romney,0,-1,-173247,15754252
21091,37081,Romney,0,-1,-37081,15890418
21093,254323,Romney,0,-1,-254323,15673176
21095,24951,Romney,0,-1,-24951,15902548
21097,71933,Romney,0,-1,-71933,15855566
21099,27861,Romney,0,-1,-27861,15899638
21101,183802,Romney,0,-1,-183802,15743697
21103,104784,Romney,0,-1,-104784,15822715
21105,54638,Romney,0,-1,-54638,15872861
21107,120976,Romney,0,-1,-120976,15806523
21109,53443,Romney,0,-1,-53443,15874056
21111,2672241,Obama,1,1,2672241,18599740
21113,361572,Romney,0,-1,-361572,15565927
21115,33426,Romney,0,-1,-33426,15894073
21117,733907,Romney,0,-1,-733907,15193592
21119,53278,Romney,0,-1,-53278,15874221
21121,53807,Romney,0,-1,-53807,15873692
21123,61319,Romney,0,-1,-61319,15866180
21125,115554,Romney,0,-1,-115554,15811945
21127,60163,Romney,0,-1,-60163,15867336
21129,36232,Romney,0,-1,-36232,15891267
21131,10917,Romney,0,-1,-10917,15916582
21133,32904,Romney,0,-1,-32904,15894595
21135,50259,Romney,0,-1,-50259,15877240
21137,106308,Romney,0,-1,-106308,15821191
21139,24772,Romney,0,-1,-24772,15902727
21141,47626,Romney,0,-1,-47626,15879873
21143,52187,Romney,0,-1,-52187,15875312
21145,210481,Romney,0,-1,-210481,15717018
21147,20898,Romney,0,-1,-20898,15906601
21149,126479,Romney,0,-1,-126479,15801020
21151,167312,Romney,0,-1,-167312,15760187
21153,11887,Romney,0,-1,-11887,15915612
21155,67818,Romney,0,-1,-67818,15859681
21157,152835,Romney,0,-1,-152835,15774664
21159,27058,Romney,0,-1,-27058,15900441
21161,36898,Romney,0,-1,-36898,15890601
21163,66307,Romney,0,-1,-66307,15861192
21165,6799,Romney,0,-1,-6799,15920700
21167,36718,Romney,0,-1,-36718,15890781
21169,20044,Romney,0,-1,-20044,15907455
21171,19483,Romney,0,-1,-19483,15908016
21173,90390,Romney,0,-1,-90390,15837109
21175,27665,Romney,0,-1,-27665,15899834
21177,64532,Romney,0,-1,-64532,15862967
21179,142021,Romney,0,-1,-142021,15785478
21181,69564,Romney,0,-1,-69564,15857935
21183,70674,Romney,0,-1,-70674,15856825
21185,931524,Romney,0,-1,-931524,14995975
21187,43562,Romney,0,-1,-43562,15883937
21189,8074,Romney,0,-1,-8074,15919425
21191,56717,Romney,0,-1,-56717,15870782
21193,42934,Romney,0,-1,-42934,15884565
21195,94662,Romney,0,-1,-94662,15832837
21197,17021,Romney,0,-1,-17021,15910478
21199,114187,Romney,0,-1,-114187,15813312
21201,1891,Romney,0,-1,-1891,15925608
21203,51637,Romney,0,-1,-51637,15875862
21205,43687,Romney,0,-1,-43687,15883812
21207,29795,Romney,0,-1,-29795,15897704
21209,241070,Romney,0,-1,-241070,15686429
21211,584735,Romney,0,-1,-584735,15342764
21213,139819,Romney,0,-1,-139819,15787680
21215,171147,Romney,0,-1,-171147,15756352
21217,49510,Romney,0,-1,-49510,15877989
21219,51904,Romney,0,-1,-51904,15875595
21221,51612,Romney,0,-1,-51612,15875887
21223,20537,Romney,0,-1,-20537,15906962
21225,37216,Romney,0,-1,-37216,15890283
21227,268618,Romney,0,-1,-268618,15658881
21229,98723,Romney,0,-1,-98723,15828776
21231,28096,Romney,0,-1,-28096,15899403
21233,52536,Romney,0,-1,-52536,15874963
21235,62551,Romney,0,-1,-62551,15864948
21237,10597,Romney,0,-1,-10597,15916902
21239,376590,Romney,0,-1,-376590,15550909
22001,258478,Romney,0,-1,-258478,15669021
22003,49477,Romney,0,-1,-49477,15878022
22005,394332,Romney,0,-1,-394332,15533167
22007,250629,Romney,0,-1,-250629,15676870
22009,149256,Romney,0,-1,-149256,15778243
22011,90562,Romney,0,-1,-90562,15836937
22013,46832,Romney,0,-1,-46832,15880667
22015,591714,Romney,0,-1,-591714,15335785
22017,703199,Obama,1,1,703199,16630698
22019,545493,Romney,0,-1,-545493,15382006
22021,24938,Romney,0,-1,-24938,15902561
22023,70700,Romney,0,-1,-70700,15856799
22025,21376,Romney,0,-1,-21376,15906123
22027,89622,Romney,0,-1,-89622,15837877
22029,45777,Romney,0,-1,-45777,15881722
22031,73819,Romney,0,-1,-73819,15853680
22033,1737098,Obama,1,1,1737098,17664597
22035,12472,Obama,1,1,12472,15939971
22037,121714,Romney,0,-1,-121714,15805785
22039,183640,Romney,0,-1,-183640,15743859
22041,59471,Romney,0,-1,-59471,15868028
22043,98695,Romney,0,-1,-98695,15828804
22045,460234,Romney,0,-1,-460234,15467265
22047,90397,Obama,1,1,90397,16017896
22049,98528,Romney,0,-1,-98528,15828971
22051,1677633,Romney,0,-1,-1677633,14249866
22053,176441,Romney,0,-1,-176441,15751058
22055,1332541,Romney,0,-1,-1332541,14594958
22057,447885,Romney,0,-1,-447885,15479614
22059,46679,Romney,0,-1,-46679,15880820
22061,121905,Romney,0,-1,-121905,15805594
22063,386231,Romney,0,-1,-386231,15541268
22065,22310,Obama,1,1,22310,15949809
22067,42935,Romney,0,-1,-42935,15884564
22069,97822,Romney,0,-1,-97822,15829677
22071,1453683,Obama,1,1,1453683,17381182
22073,371992,Romney,0,-1,-371992,15555507
22075,97703,Romney,0,-1,-97703,15829796
22077,58389,Romney,0,-1,-58389,15869110
22079,353881,Romney,0,-1,-353881,15573618
22081,30871,Romney,0,-1,-30871,15896628
22083,52896,Romney,0,-1,-52896,15874603
22085,71879,Romney,0,-1,-71879,15855620
22087,56470,Romney,0,-1,-56470,15871029
22089,231126,Romney,0,-1,-231126,15696373
22091,108513,Obama,1,1,108513,16036012
22093,52319,Obama,1,1,52319,15979818
22095,104873,Obama,1,1,104873,16032372
22097,311500,Romney,0,-1,-311500,15615999
22099,375508,Romney,0,-1,-375508,15551991
22101,140131,Romney,0,-1,-140131,15787368
22103,1111218,Romney,0,-1,-1111218,14816281
22105,282960,Romney,0,-1,-282960,15644539
22107,34594,Obama,1,1,34594,15962093
22109,510032,Romney,0,-1,-510032,15417467
22111,57609,Romney,0,-1,-57609,15869890
22113,389285,Romney,0,-1,-389285,15538214
22115,124593,Romney,0,-1,-124593,15802906
22117,63921,Romney,0,-1,-63921,15863578
22119,129099,Romney,0,-1,-129099,15798400
22121,101656,Romney,0,-1,-101656,15825843
22123,16710,Romney,0,-1,-16710,15910789
22125,42846,Romney,0,-1,-42846,15884653
22127,87306,Romney,0,-1,-87306,15840193
23001,234240,Obama,1,1,234240,16161739
23003,106756,Obama,1,1,106756,16034255
23005,1196110,Obama,1,1,1196110,17123609
23007,50766,Obama,1,1,50766,15978265
23009,136847,Obama,1,1,136847,16064346
23011,271592,Obama,1,1,271592,16199091
23013,102490,Obama,1,1,102490,16029989
23015,94791,Obama,1,1,94791,16022290
23017,97972,Obama,1,1,97972,16025471
23019,322003,Obama,1,1,322003,16249502
23021,28364,Obama,1,1,28364,15955863
23023,103028,Obama,1,1,103028,16030527
23025,86262,Obama,1,1,86262,16013761
23027,66589,Obama,1,1,66589,15994088
23029,39837,Obama,1,1,39837,15967336
23031,608366,Obama,1,1,608366,16535865
24001,117089,Romney,0,-1,-117089,15810410
24003,2992889,Romney,0,-1,-2992889,12934610
24005,4804985,Obama,1,1,4804985,20732484
24009,403123,Romney,0,-1,-403123,15524376
24011,61744,Romney,0,-1,-61744,15865755
24013,1152687,Romney,0,-1,-1152687,14774812
24015,264959,Romney,0,-1,-264959,15662540
24017,703351,Obama,1,1,703351,16630850
24019,74411,Romney,0,-1,-74411,15853088
24021,1255907,Romney,0,-1,-1255907,14671592
24023,82146,Romney,0,-1,-82146,15845353
24025,1142381,Romney,0,-1,-1142381,14785118
24027,2687826,Obama,1,1,2687826,18615325
24029,89314,Romney,0,-1,-89314,15838185
24031,8810440,Obama,1,1,8810440,24737939
24033,2850797,Obama,1,1,2850797,18778296
24035,273855,Romney,0,-1,-273855,15653644
24037,415211,Romney,0,-1,-415211,15512288
24039,43553,Romney,0,-1,-43553,15883946
24041,204459,Romney,0,-1,-204459,15723040
24043,459027,Romney,0,-1,-459027,15468472
24045,199208,Romney,0,-1,-199208,15728291
24047,233826,Romney,0,-1,-233826,15693673
24510,2606831,Obama,1,1,2606831,18534330
25001,1166159,Obama,1,1,1166159,17093658
25003,398344,Obama,1,1,398344,16325843
25005,1908468,Obama,1,1,1908468,17835967
25007,67761,Obama,1,1,67761,15995260
25009,4449880,Obama,1,1,4449880,20377379
25011,322205,Obama,1,1,322205,16249704
25013,1251781,Obama,1,1,1251781,17179280
25015,556636,Obama,1,1,556636,16484135
25017,13985158,Obama,1,1,13985158,29912657
25019,60057,Obama,1,1,60057,15987556
25021,7560243,Obama,1,1,7560243,23487742
25023,3011737,Obama,1,1,3011737,18939236
25025,6320135,Obama,1,1,6320135,22247634
25027,3287150,Obama,1,1,3287150,19214649
26001,29474,Romney,0,-1,-29474,15898025
26003,23019,Romney,0,-1,-23019,15904480
26005,692032,Romney,0,-1,-692032,15235467
26007,63911,Romney,0,-1,-63911,15863588
26009,177079,Romney,0,-1,-177079,15750420
26011,50396,Romney,0,-1,-50396,15877103
26013,12648,Romney,0,-1,-12648,15914851
26015,377325,Romney,0,-1,-377325,15550174
26017,471671,Obama,1,1,471671,16399170
26019,136593,Romney,0,-1,-136593,15790906
26021,466362,Romney,0,-1,-466362,15461137
26023,95221,Romney,0,-1,-95221,15832278
26025,380031,Obama,1,1,380031,16307530
26027,265785,Romney,0,-1,-265785,15661714
26029,170032,Romney,0,-1,-170032,15757467
26031,69228,Romney,0,-1,-69228,15858271
26033,68185,Romney,0,-1,-68185,15859314
26035,84273,Romney,0,-1,-84273,15843226
26037,577082,Romney,0,-1,-577082,15350417
26039,37173,Romney,0,-1,-37173,15890326
26041,76651,Romney,0,-1,-76651,15850848
26043,67785,Romney,0,-1,-67785,15859714
26045,459257,Obama,1,1,459257,16386756
26047,181798,Romney,0,-1,-181798,15745701
26049,1134950,Obama,1,1,1134950,17062449
26051,57187,Romney,0,-1,-57187,15870312
26053,24261,Obama,1,1,24261,15951760
26055,261221,Romney,0,-1,-261221,15666278
26057,151988,Romney,0,-1,-151988,15775511
26059,109640,Romney,0,-1,-109640,15817859
26061,53745,Romney,0,-1,-53745,15873754
